"PWS ID","PWS Name","Primacy Agency","Owner Type","Primary Source","Population Served Count","Address Line1","Address Line2","City Name","State Code","Zip Code","First Reported Date","Last Reported Date"
"LA1017023","MOORINGSPORT WATER SYSTEM","Louisiana","Local government","Surface water purchased","956","TOWN OF MOORINGSPORT","P. O. BOX 9","MOORINGSPORT","LA","71060","06-MAR-1980","13-JUN-2018"
"MS0670008","TOWN OF MOORHEAD","Mississippi","Local government","Ground water","2,503","P O BOX 578","-","MOORHEAD","MS","38761","28-FEB-1979","28-JUN-2018"
"MS0410007","MOOREVILLE-RICHMOND W/A #1","Mississippi","Public/Private","Ground water","3,722","751 HWY 371","-","MOOREVILLE","MS","38857","28-FEB-1979","28-JUN-2018"
"MS0410032","MOOREVILLE-RICHMOND W/A #2","Mississippi","Public/Private","Ground water","3,104","751 HWY 371","-","MOOREVILLE","MS","38857","28-FEB-1979","28-JUN-2018"
"NC0149015","MOORESVILLE TOWN OF","North Carolina","Local government","Surface water","38,003","P O BOX 878","-","MOORESVILLE","NC","28115","12-MAR-1980","28-JUN-2018"
"NJ0322001","MOORESTOWN WATER DEPT","New Jersey","Local government","Surface water purchased","20,700","111 WEST SECOND STREET","-","MOORESTOWN","NJ","08057","01-MAR-1980","21-JUN-2018"
"TN0000472","MOORESBURG UTILITY DISTRICT","Tennessee","Local government","Surface water purchased","1,526","272 HOLLY ROAD","-","MOORESBURG","TN","37811","08-MAR-1979","15-MAY-2018"
"OK2007709","MOORELAND","Oklahoma","Local government","Ground water","1,226","Todd Finley, Mayor","BOX 157","MOORELAND","OK","73852","11-MAR-1980","28-JUN-2018"
"WV3301601","MOOREFIELD MUNICIPAL WATER","West Virginia","Local government","Surface water","2,328","-","206 WINCHESTER AVENUE","MOOREFIELD","WV","26836","27-MAR-1979","22-MAY-2018"
"FL5220192","MOORE HAVEN WATER DEPT","Florida","Local government","Ground water","3,735","PO BOX 399","-","MOORE HAVEN","FL","33471-0399","10-FEB-1979","18-MAY-2018"
"FL5220166","LAKEPORT WATER ASSOCIATION","Florida","Local government","Ground water purchased","1,613","1057 RED BARN ROAD NW","-","MOORE HAVEN","FL","33471","10-FEB-1979","18-MAY-2018"
"OK2001412","MOORE","Oklahoma","Local government","Ground water","41,138","Brooks Mitchell","4000 S. Service Rd.","MOORE","OK","73160","11-MAR-1980","28-JUN-2018"
"TX0820012","MOORE WSC","Texas","Local government","Ground water","852","PO BOX 1266","-","MOORE","TX","78057-0126","14-MAR-1980","18-JUN-2018"
"WY5600037","MOORCROFT, TOWN OF","Wyoming","Local government","Ground water","1,009","104 North Big Horn Ave","PO Box 70","MOORCROFT","WY","82721","13-FEB-1979","20-JUN-2018"
"GA1850125","USAF-MOODY AIR FORCE BASE-MAIN","Georgia","Federal government","Ground water","6,500","23 Medical Group/SGPB","3278 Mitchell Blvd Bldg 909","MOODY AFB","GA","31699","12-MAR-1980","04-MAY-2018"
"TX1550006","CITY OF MOODY","Texas","Local government","Surface water purchased","667","PO BOX 68","-","MOODY","TX","76557-0068","14-MAR-1980","18-JUN-2018"
"TX1550026","ELM CREEK WSC","Texas","Local government","Surface water purchased","4,455","PO BOX 538","-","MOODY","TX","76557-0538","14-MAR-1980","18-JUN-2018"
"CO0121950","WOODMOOR WSD","Colorado","Local government","Surface water","8,741","-","PO BOX 1407","MONUMENT","CO","80132","20-MAR-1979","15-MAY-2018"
"CO0121475","MONUMENT TOWN OF","Colorado","Local government","Ground water","2,233","645 BEACON LITE RD","-","MONUMENT","CO","80132","20-MAR-1979","15-MAY-2018"
"NJ1421003","MONTVILLE TWP MUA","New Jersey","Local government","Surface water purchased","22,000","195 CHANGEBRIDGE ROAD","-","MONTVILLE","NJ","07045","01-MAR-1980","21-JUN-2018"
"FL3350847","MONTVERDE WATER DEPARTMENT (2WPS)","Florida","Local government","Ground water","1,198","PO BOX 560008","-","MONTVERDE","FL","34756","10-FEB-1979","18-MAY-2018"
"FL3350846","MONTVERDE MOBILE HOME SD","Florida","Private","Ground water","800","PO BOX 560480","-","MONTVERDE","FL","34756-0480","10-FEB-1979","18-MAY-2018"
"VA5019675","MONTVALE WATER, INC.","Virginia","Private","Ground water","698","11241 West Lynchburg Salem Tpk","P.O. Box 155","MONTVALE","VA","24122","10-FEB-1979","22-MAY-2018"
"VA4193080","WESTMORELAND COUNTY INDUSTRIAL PARK","Virginia","Local government","Ground water","802","-","P O BOX 1000","MONTROSS","VA","22520","10-FEB-1979","22-MAY-2018"
"CO0143755","TRI COUNTY WCD","Colorado","Local government","Surface water purchased","17,000","647 N 7TH ST","-","MONTROSE","CO","81401","20-MAR-1979","15-MAY-2018"
"CO0143518","MONTROSE CITY OF","Colorado","Local government","Surface water purchased","17,000","-","PO BOX 790","MONTROSE","CO","81402","20-MAR-1979","15-MAY-2018"
"MI0004480","MONTROSE, CITY OF","Michigan","Local government","Surface water purchased","1,657","141 Parkway Drive","-","MONTROSE","MI","48457","03-FEB-1981","26-JUN-2018"
"IA5650003","MONTROSE WATER WORKS","Iowa","Local government","Surface water purchased","898","ATTN MICHAEL HOENIG WATER SUPT","PO BOX 57","MONTROSE","IA","52639","27-FEB-1979","29-JUN-2018"
"CO0143176","CHIPETA WD","Colorado","Local government","Surface water purchased","2,950","14738 6175 RD","-","MONTROSE","CO","81403","20-MAR-1979","15-MAY-2018"
"AR0000014","MONTROSE BOYDELL WATER SYSTEM","Arkansas","Local government","Surface water purchased","539","PO BOX 185","-","MONTROSE","AR","71658","29-MAR-1979","18-JUN-2018"
"NC0111484","MONTREAT WATER SYSTEM","North Carolina","Local government","Ground water","798","PO BOX 423","-","MONTREAT","NC","28757","24-JAN-1981","28-JUN-2018"
"IN5205004","MONTPELIER WATER WORKS","Indiana","Local government","Ground water","1,800","300 West Huntington Street","-","MONTPELIER","IN","47359","21-JAN-1981","13-JUN-2018"
"ID6040021","MONTPELIER CITY OF","Idaho","Local government","Ground water","2,597","534 WASHINGTON","-","MONTPELIER","ID","83254","13-MAR-1980","01-JUN-2018"
"UTAH23054","DUGWAY - ENGLISH VILLAGE","Utah","Federal government","Ground water","1,231","615 DINGLE RD","-","MONTPELIER","ID","83254","19-JAN-1981","14-FEB-2018"
"VT0005272","MONTPELIER WATER SYSTEM","Vermont","Local government","Surface water","8,700","-","39 MAIN ST","MONTPELIER","VT","05602","23-JUL-1981","23-MAY-2018"
"OH8600912","MONTPELIER VILLAGE","Ohio","Local government","Ground water","4,374","211 N. Jonesville St.","PO Box 148","MONTPELIER","OH","43543","30-JAN-1981","26-JUN-2018"
"PA4410175","MONTOURSVILLE WATER COMPANY","Pennsylvania","Local government","Ground water","4,983","617 NORTH LOYALSOCK AVENUE","-","MONTOURSVILLE","PA","17754","12-FEB-1979","28-JUN-2018"
"PA4410174","LCWSA VILLAGE WATER","Pennsylvania","Private","Ground water","598","P.O. BOX 186","-","MONTOURSVILLE","PA","17754","12-FEB-1979","28-JUN-2018"
"NY4801184","MONTOUR FALLS VILLAGE","New York","Local government","Ground water","1,800","408 West Main Street, P.O. Box 812","-","MONTOUR FALLS","NY","14865","29-JAN-1981","20-JUN-2018"
"AR0000179","BOWSER WATER ASSN","Arkansas","Private","Ground water purchased","569","1957 MIDWAY ROUTE","-","MONTICELLO","AR","71655","29-MAR-1979","18-JUN-2018"
"IL1470350","MONTICELLO","Illinois","Local government","Ground water","5,250","CITY OF MONTICELLO","210 NORTH HAMILTON STREET","MONTICELLO","IL","61856","13-FEB-1981","13-JUN-2018"
"IN5291011","MONTICELLO WATER WORKS","Indiana","Local government","Ground water","5,300","225 North Main Street","-","MONTICELLO","IN","47960","21-JAN-1981","13-JUN-2018"
"GA1590002","TURTLE COVE POA","Georgia","Private","Ground water","2,514","222 Club House Drive","-","MONTICELLO","GA","31064","12-MAR-1980","04-MAY-2018"
"MS0390003","TOWN OF MONTICELLO","Mississippi","Local government","Ground water","1,400","P O BOX 641","-","MONTICELLO","MS","39654","28-FEB-1979","28-JUN-2018"
"KY1160291","MONTICELLO WATER & SEWER COMMISSION","Kentucky","Local government","Surface water","24,057","PO BOX 549","-","MONTICELLO","KY","42633","10-FEB-1979","16-MAY-2018"
"WI1230083","MONTICELLO WATERWORKS","Wisconsin","Local government","Ground water","1,167","140 N MAIN ST","PO BOX 147","MONTICELLO","WI","53570","28-JAN-1981","14-JUN-2018"
"FL1330478","MONTICELLO, CITY OF","Florida","Local government","Ground water","4,502","245 S. MULBERRY ST.","-","MONTICELLO","FL","32344","10-FEB-1979","18-MAY-2018"
"UTAH19004","MONTICELLO CITY","Utah","Local government","Surface water","2,000","PO BOX 313","-","MONTICELLO","UT","84535","13-FEB-1979","14-FEB-2018"
"IA5343098","MONTICELLO WATER SUPPLY","Iowa","Local government","Ground water","3,796","ATTN JIM TJADEN","200 E 1ST ST","MONTICELLO","IA","52310","27-FEB-1979","29-JUN-2018"
"NY5203337","MONTICELLO VILLAGE","New York","Local government","Surface water","8,000","2 Pleasant Street","-","MONTICELLO","NY","12701","29-JAN-1981","20-JUN-2018"
"GA1590000","MONTICELLO","Georgia","Local government","Surface water","3,505","POB 269","-","MONTICELLO","GA","31064-0269","12-MAR-1980","04-MAY-2018"
"MS0390002","LAWRENCE COUNTY WATER ASSN","Mississippi","Public/Private","Ground water","2,100","P O BOX 964","-","MONTICELLO","MS","39654","28-FEB-1979","28-JUN-2018"
"AR0000182","SELMA WATER ASSOCIATION","Arkansas","Private","Ground water purchased","1,035","385 MT TABOR RD","-","MONTICELLO","AR","71655","29-MAR-1979","18-JUN-2018"
"AR0000184","MONTICELLO WATER DEPARTMENT","Arkansas","Local government","Ground water","10,568","PO BOX 505","-","MONTICELLO","AR","71655","29-MAR-1979","18-JUN-2018"
"MO6010539","MONTGOMERY CITY PWS","Missouri","Local government","Ground water","2,712","723 N STURGEON","-","MONTGOMERY CITY","MO","63361-0000","07-MAR-1980","29-JUN-2018"
"IL0894690","MONTGOMERY","Illinois","Local government","Ground water","27,122","VILLAGE OF MONTGOMERY","200 N RIVER ST","MONTGOMERY","IL","60538","13-FEB-1981","13-JUN-2018"
"TX1700220","MONTGOMERY COUNTY MUD 9","Texas","Local government","Ground water","6,204","PO BOX 1268","-","MONTGOMERY","TX","77356-1268","14-MAR-1980","18-JUN-2018"
"IN5214004","MONTGOMERY WATER WORKS","Indiana","Local government","Ground water","920","P.O. Box 146","-","MONTGOMERY","IN","47558","21-JAN-1981","13-JUN-2018"
"AL0001078","SNOWDOUN WATER SYSTEM INC","Alabama","Local government","Ground water","2,506","-","8360 U S HIGHWAY  331","MONTGOMERY","AL","36105","05-MAR-1980","11-MAY-2018"
"AL0001070","MONTGOMERY WATER WORKS","Alabama","Local government","Surface water","240,840","-","22 BIBB STREET","MONTGOMERY","AL","36104","05-MAR-1980","11-MAY-2018"
"NY3512264","MONTGOMERY W.D. #1","New York","Local government","Ground water","1,500","MONTGOMERY TOWN HALL","110 BRACKEN ROAD","MONTGOMERY","NY","12549","29-JAN-1981","20-JUN-2018"
"TX1700022","CITY OF MONTGOMERY","Texas","Local government","Ground water","1,650","PO BOX 708","-","MONTGOMERY","TX","77356-0708","14-MAR-1980","18-JUN-2018"
"TX1700005","KEENAN WSC","Texas","Local government","Ground water","978","21053 CHAPEL RD","-","MONTGOMERY","TX","77316-9220","14-MAR-1980","18-JUN-2018"
"IN5214001","ALFORDSVILLE WATER UTILITY","Indiana","Local government","Surface water purchased","510","P.O. Box 119","-","MONTGOMERY","IN","47558","21-JAN-1981","13-JUN-2018"
"LA1043005","TOWN OF MONTGOMERY WATER SYSTEM","Louisiana","Local government","Ground water","1,072","TOWN OF MONTGOMERY","PO BOX 99","MONTGOMERY","LA","71454","06-MAR-1980","13-JUN-2018"
"TX1700097","STANLEY LAKE MUD","Texas","Local government","Ground water","3,783","875 LAKE VIEW DR","-","MONTGOMERY","TX","77356-5785","14-MAR-1980","18-JUN-2018"
"NY3503542","MONTGOMERY VILLAGE","New York","Local government","Ground water","3,814","VILLAGE OF MONTGOMERY","133 CLINTON STREET, P.O. BOX 116","MONTGOMERY","NY","12549","29-JAN-1981","20-JUN-2018"
"WI1220110","MONTFORT WATERWORKS","Wisconsin","Local government","Ground water","718","102 E PARK ST","PO BOX 157","MONTFORT","WI","53569-9444","28-JAN-1981","14-JUN-2018"
"IA7950097","MONTEZUMA MUNI WATER SUPPLY","Iowa","Local government","Surface water","1,537","ATTN CHRIS WIDMER","PO BOX 64  501 E MAIN ST","MONTEZUMA","IA","50171","27-FEB-1979","29-JUN-2018"
"IA7950300","PONDEROSA UTILITIES INC.","Iowa","Private","Surface water purchased","1,628","ATTN CHRIS WIDMER","PO BOX 64  501 E MAIN ST","MONTEZUMA","IA","50171","21-JAN-1981","29-JUN-2018"
"GA1930002","MONTEZUMA","Georgia","Local government","Ground water","4,065","POB 388","-","MONTEZUMA","GA","31063-0388","03-FEB-1981","04-MAY-2018"
"IN5261005","MONTEZUMA MUNICIPAL UTILITY","Indiana","Local government","Ground water","1,022","P.O. Box 37","-","MONTEZUMA","IN","47862-0037","21-JAN-1981","13-JUN-2018"
"KS2006901","MONTEZUMA, CITY OF","Kansas","Local government","Ground water","967","300 W GERONIMO","PO BOX 378","MONTEZUMA","KS","67867-0378","13-APR-1979","29-JUN-2018"
"AL0001160","MONTEVALLO WATER WORKS & SEWER","Alabama","Local government","Ground water","9,399","-","613 VALLEY STREET","MONTEVALLO","AL","35115","05-MAR-1980","11-MAY-2018"
"WA5335450","ILLAHEE OYEHUT","Washington","Local government","Ground water purchased","971","GRAYS HARBOR COUNTY","100 W BROADWAY STE 31","MONTESANO","WA","98563","07-FEB-1981","03-MAR-2008"
"CA1910092","MONTEREY PARK-CITY, WATER DEPT.","California","Local government","Ground water","62,183","320 NEWMARK AVENUE","-","MONTEREY PARK","CA","91754","22-MAR-1979","17-MAY-2018"
"CA2710004","CAL AM WATER COMPANY - MONTEREY","California","Private","Groundwater under influence of surface water","96,754","PO Box 951","-","MONTEREY","CA","93942","22-MAR-1979","17-MAY-2018"
"CA2710006","CAL AM WATER COMPANY - AMBLER PARK","California","Private","Ground water","1,114","PO Box 951","-","MONTEREY","CA","93942","05-JAN-1981","17-MAY-2018"
"CA2701202","CAL AM WATER COMPANY - CHUALAR","California","Private","Ground water","736","PO Box 951","-","MONTEREY","CA","93942","22-MAR-1979","17-MAY-2018"
"CA2701882","CAL AM WATER COMPANY - BISHOP","California","Private","Ground water","912","PO Box 951","-","MONTEREY","CA","93942","05-JAN-1981","17-MAY-2018"
"TN0000471","MONTEREY WATER DEPT","Tennessee","Local government","Surface water","4,493","P.O. BOX 97","-","MONTEREY","TN","38574","08-MAR-1979","15-MAY-2018"
"LA1029007","MONTEREY RURAL WATER SYSTEM INC","Louisiana","Local government","Ground water","5,250","MONTEREY RURAL WATER SYSTEM","6541 HWY 565","MONTEREY","LA","71354","06-MAR-1980","13-JUN-2018"
"WI4390281","MONTELLO WATERWORKS","Wisconsin","Local government","Ground water","1,329","20 UNDERWOOD AVE"," PO BOX 39","MONTELLO","WI","53949","28-JAN-1981","14-JUN-2018"
"CA1910153","SOUTH MONTEBELLO IRRIGATION DIST.","California","Local government","Ground water","9,735","437 BLUFF ROAD","-","MONTEBELLO","CA","90640","22-MAR-1979","17-MAY-2018"
"CA1910091","MONTEBELLO LAND & WATER CO.","California","Private","Ground water","32,219","P.O. BOX 279","344 E. MADISON AVE.","MONTEBELLO","CA","90640","22-MAR-1979","17-MAY-2018"
"TN0000470","MONTEAGLE PUBLIC UTILITY BOARD","Tennessee","Local government","Surface water","3,414","P.O. BOX 127","-","MONTEAGLE","TN","37356","08-MAR-1979","15-MAY-2018"
"CO0153600","MONTE VISTA CITY OF","Colorado","Local government","Ground water","4,600","95 W 1ST AVE","-","MONTE VISTA","CO","81144","20-MAR-1979","15-MAY-2018"
"NJ0713001","MONTCLAIR WATER BUREAU","New Jersey","Local government","Surface water purchased","37,669","54 WATCHUNG AVE","-","MONTCLAIR","NJ","07043","01-MAR-1980","21-JUN-2018"
"CA3610029","MONTE VISTA CWD","California","Local government","Surface water purchased","55,995","P.O. BOX 71","-","MONTCLAIR","CA","91763","22-MAR-1979","17-MAY-2018"
"CA4110010","MONTARA WATER AND SANITARY DISTRICT","California","Local government","Surface water","4,374","P.O. BOX 370131","-","MONTARA","CA","94037","22-MAR-1979","17-MAY-2018"
"TX0010015","B B S WSC","Texas","Local government","Ground water","1,206","PO BOX 75","-","MONTALBA","TX","75853-0075","14-MAR-1980","18-JUN-2018"
"TX0010023","MONTALBA WSC","Texas","Local government","Ground water","564","10890 N STATE HIGHWAY 19","-","MONTALBA","TX","75853-3053","14-MAR-1980","18-JUN-2018"
"MI0004470","MONTAGUE","Michigan","Local government","Ground water","2,479","8778 FERRY ST","-","MONTAGUE","MI","49437","03-FEB-1981","26-JUN-2018"
"CA4710007","MONTAGUE, CITY OF","California","Local government","Surface water","1,495","P.O. Box 428","-","MONTAGUE","CA","96064","22-MAR-1979","17-MAY-2018"
"TX1690004","MONTAGUE WATER SYSTEM","Texas","Private","Ground water","513","146 ALAMO ROAD","-","MONTAGUE","TX","76251-1118","14-MAR-1980","18-JUN-2018"
"TX0490020","PIONEER VALLEY WATER CO","Texas","Private","Ground water","930","146 ALAMO ROAD","-","MONTAGUE","TX","76251-1118","14-MAR-1980","18-JUN-2018"
"TX0360017","CITY OF MONT BELVIEU","Texas","Local government","Ground water","5,542","PO BOX 1048","-","MONT BELVIEU","TX","77580-1048","14-MAR-1980","18-JUN-2018"
"PA7280040","MONT ALTO MUNICIPAL AUTHORITY","Pennsylvania","Local government","Ground water","1,867","P.O. BOX 427","-","MONT ALTO","PA","17237","12-FEB-1979","28-JUN-2018"
"MA1191000","MONSON WATER AND SEWER DEPT","Massachusetts","Local government","Ground water","4,161","P.O. BOX 388","-","MONSON","MA","01057","26-FEB-1979","18-JUN-2018"
"NC0114459","GREEN MOUNTAIN PARK","North Carolina","Private","Ground water","1,194","PO BOX 8000","-","MONSEY","NY","10952","12-MAR-1980","28-JUN-2018"
"FL6291541","FEATHEROCK MHP","Florida","Private","Ground water","1,044","PO BOX 8000","-","MONSEY","NY","10952","10-FEB-1979","18-MAY-2018"
"CA1910090","MONROVIA-CITY, WATER DEPT.","California","Local government","Surface water purchased","37,531","415 S IVY AVE","-","MONROVIA","CA","91016","22-MAR-1979","17-MAY-2018"
"AL0001052","MONROEVILLE (WATER WORKS BD. OF CITY OF)","Alabama","Local government","Ground water","9,600","-","P O BOX 674","MONROEVILLE","AL","36461","05-MAR-1980","11-MAY-2018"
"PA5020027","MONROEVILLE MUNICIPAL AUTH","Pennsylvania","Local government","Surface water purchased","48,500","219 SPEELMAN LANE","-","MONROEVILLE","PA","15146","12-FEB-1979","28-JUN-2018"
"IN5202008","MONROEVILLE WATER WORKS","Indiana","Local government","Ground water","1,400","P.O. Box 401","-","MONROEVILLE","IN","46773","21-JAN-1981","13-JUN-2018"
"OH3900811","MONROEVILLE VILLAGE","Ohio","Local government","Surface water","1,400","2 S MAIN ST","PO BOX 156","MONROEVILLE","OH","44847","30-JAN-1981","26-JUN-2018"
"IN5242008","MONROE CITY WATER UTILITIES","Indiana","Local government","Ground water","813","P.O. Box 163","-","MONROE CITY","IN","47557","21-JAN-1981","13-JUN-2018"
"MO2010538","MONROE CITY PWS","Missouri","Local government","Surface water","2,443","109 2ND ST","PO BOX 67","MONROE CITY","MO","63456-0000","07-MAR-1980","29-JUN-2018"
"LA1073046","SOUTH MONROE WS GOWC","Louisiana","Local government","Ground water","7,577","GREATER OUACHITA WATER COMPANY","1216 STUBBS AVE","MONROE","LA","71201","06-MAR-1980","13-JUN-2018"
"LA1073035","NORTH MONROE ET AL WATER SYSTEM","Louisiana","Local government","Surface water purchased","10,866","GREATER OUACHITA WATER COMPANY","1216 STUBBS AVE","MONROE","LA","71201","06-MAR-1980","13-JUN-2018"
"LA1073004","BROWNVILLE WATER SYSTEM","Louisiana","Private","Ground water","10,872","GREATER OUACHITA WATER COMPANY","1216 STUBBS AVE","MONROE","LA","71201","06-MAR-1980","13-JUN-2018"
